﻿﻿card_id;name;name_slug;description;ability;cost;strength;type;type_slug;rarity;rarity_slug;is_unique;race;race_slug;image_url;illustrator;edition_id;created_at;updated_at
1802;denwen;denwen;La feroz serpiente caníbal, acabará con los dioses si no se le detiene. Sumergir al mundo en sombras es algo sencillo, cuando se tiene el poder.;Juega Denwen para que tus aliados no puedan salir del juego hasta la Fase Final.;3;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/21/054.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1806;aliento de anubis;aliento-de-anubis;"El señor de las tierras del oeste entró en la sala y pronunció sus palabras: ""Las puertas de Akeru se abren para ti, las puertas de Geb se abren para ti, te marchas cuando Anubis te llama"".";Pon en juego un Aliado de tu Cementerio reduciendo su coste en 2.;3;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/21/058.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1810;sakraham;sakraham;Puedo cortar hasta tus suspiros con esta hoja. ¿impresionado? No has visto a mis hombres en acción, desconoces el poder de mi ira.;El portador de Sakraham gana 2 a la fuerza yl es Imbloqueable. En respuesta a que el portador haga daño al Mazo Castillo oponente, puedes robar una carta.;3;;Arma;arma;Real;real;false;;;https://api.myl.cl/static/cards/21/062.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1814;garras de bronce;garras-de-bronce;Soy yo, el último del batallón de Qadesh mis hermanos y compañeros han muerto. Vencí ayer, venceré hoy, aunque toda pelea contra el mismo faraón. Ahora mi misión es proteger a los escribanos y sacerdotes.;El portador de Garras de Bronce gana 3 a la fuerza cuando bloquea. Si el portador es de raza Sacerdote, además es Indestructible desde la Fase de Batalla Mitológica hasta la Fase Final.;3;;Arma;arma;Real;real;false;;;https://api.myl.cl/static/cards/21/066.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1818;akeru;akeru;La tierra más allá de la tierra, después de que tu alma sea pesada, debes abrazar la vida en el reino de Osiris.;En respuesta a declarar tu bloqueo, sólo una vez por turno, puedes pagar 2 Oros para poner una carta de Aliados de tu Cementerio en tu Línea de Defensa sin pagar su coste, ese Aliado entra en juego sin su Habilidad y en la Fase Final debe ser desterrado.;4;;Tótem;totem;Real;real;false;;;https://api.myl.cl/static/cards/21/070.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1823;neftis;neftis;Defensora solitaria, habitante de las fronteras más lejanas. Siempre has estado sola, triste viajera, encontrarás tu destino cuando regreses donde perteneces y seas reconocida como lo que eres: La Señora del Hogar.;En respuesta a la declaración de ataque oponente puedes agrupar a Neftis. Si es el único Aliado declarado bloqueador duplica su fuerza.;2;2;Aliado;aliado;Cortesano;cortesano;false;Eterno;eterno;https://api.myl.cl/static/cards/21/075.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1827;hathor;hathor;Diosa madre, esposa y compañera al mismo tiempo. Diosa de la alegría, las fiestas, la embriaguez, la danza y el amor.;Cuando Hathor entra en juego, puedes tomar un Aliado oponente de coste 2 y ponerlo en tu Línea de Defensa. Este Aliado debe ser declarado atacante. Si en la Fase Final no fue destruido, vuelve a la Línea de Ataque oponente.;3;1;Aliado;aliado;Cortesano;cortesano;false;Eterno;eterno;https://api.myl.cl/static/cards/21/079.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1832;sacmis;sacmis;Simboliza la energía destructora del sol, las llamas con que aniquilaba a los enemigos;;;;;;;;;;;;;;;
1837;sesotris;sesotris;Olvidar la violencia en la que naciste, vencer a los demonios que atormentan tus sueños, aniquilar tus temores ocultos. Todo eso, y quizás seas digno de cruzar tu acero con el de los grandes héroes.;Cuando Sesotris entra en juego, tus Aliados ganan 2 a la fuerza hasta la Fase Final. Si Sesotris sale del juego, puedes buscar en tu Mazo Castillo una carta Oro o Tótem y ponerla en tu Mano.;4;2;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/21/089.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1841;horemheb;horemheb;El poderoso general no tendrá compasión con sus enemigos, extranjeros, egipcios... Ni siquiera hermanos.;En tu Fase de Vigilia, debes destruir uno de tus Aliados. Si Horemheb hace daño al Mazo Castillo oponente, éste debe destruir una de sus cartas que no sea Oro.;4;3;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/21/093.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1846;smedes;smedes;Seré Faraón cuando nadie quiera tomar las armas, lluvias de sangre caerán sobre mis enemigos. ¡Dioses de lo alto, contemplen al hombre más fuerte de todo Egipto!.;Cuando Smedes entra en juego, puedes destruir uno de tus Aliados de fuerza 4 o más para que Smedes gane 3 a la fuerza permanentemente.;4;3;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/21/098.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1851;umm;umm;Madre de madres, mujer de mujeres, protectora de los niños del Nilo.;Mientras Umm esté en juego, tus demás Aliados de raza Sacerdote no pueden ser barajados.;4;2;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/103.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1855;acero;acero;Soy un asesino, Es cierto, no lo negaré. Pero no puedes obviar mi existencia, ¿o serás tú quien saque al corrupto monarca cuando llegue el turno?;Si tienes a Seth en juego, Acero gana 2 a la fuerza por cada Aliado oponente de fuerza 3 o más.;4;3;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/107.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1864;can seth;can-seth;El perro de Seth, obedece a su amo fielmente. Los ojos del señor de la sombra son extraños y llenos de fantasmas.;Si tienes en juego dos o más Aliados de raza Eterno, tu oponente debe mostrar su Mano y descartar una carta.;2;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/116.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1868;sombras areneras;sombras-areneras;Siento como mi alma entra en el desierto, miles de tentáculos oscuros se llevan mi humanidad. Sí, soy lo que no tiene nombre...algo más antiguo que los dioses.;Baraja uno de tus Aliados de raza Eterno para barajar 2 Aliados oponentes en su Mazo Castillo. Tu oponente puede anular esta Habilidad pagando 3 Oros.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/120.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1828;knum;knum;"La deidad que dio origen al huevo de donde nació Ra. Él formaba a los hombres y a sus ""kas"" en su torno de alfarero.";En respuesta a que uno de tus Aliados de raza Eterno sea afectado por una Habilidad oponente, puedes desterrar a Knum para anudar esa Habilidad.;3;2;Aliado;aliado;Cortesano;cortesano;false;Eterno;eterno;https://api.myl.cl/static/cards/21/080.png;;21.0;2024-08-20 08:20:47.994 -0400;2024-08-20 08:20:47.994 -0400
1838;sesotris lll;sesotris-lll;Mi fortaleza te la doy a ti, tierra del Ken, tierra de mis ancestros. Soy tuyo para siempre, has de mí, lo que quieras.;Cuando Sesotris lll entra en juego, baraja un Aliado oponente. Tu oponente puede descartar 2 cartas de su Mano o botar 3 cartas de su Mazo Castillo para anular esta carta.;3;2;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/21/090.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1842;escorpion;escorpion;La furia del desierto es acero y es fuego;;;;;;;;;;;;;;;
1847;shoshenq;shoshenq;Príncipe de príncipes. El alma de una mariposa es tan importante como la del mismo Horus. Y la de un príncipe es tan importante como la del mismo pueblo.;En tu Fase de Vigilia, sólo una vez por turno, puedes pagar 2 Oros para buscar en tu Mazo Castillo una carta de Aliado de coste 3 o menos y ponerlo en tu Mano.;2;1;Aliado;aliado;Cortesano;cortesano;false;Faraón;faraon;https://api.myl.cl/static/cards/21/099.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1852;zaliki;zaliki;Nacida bajo una sagrada estrella, la hermosa señora de Tebas no tiene miedo de hombre alguno. Isis está en el cielo, procura esperanzas para todos.;Si Zaliki bloquea y es destruido, puedes buscar un Aliado en tu Cementerio y ponerlo en tu Mano.;3;2;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/104.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1856;penumbra;penumbra;Mi hermano mata como un demonio, yo voy más lenta, y sutilmente. Si quieres mis servicios búscame en el templo de Seth, y te entregaré la noche cuando salga el sol.;Cuando Penumbra entra en juego, puedes subir un Aliado de fuerza 3 o menos a la Mano de tu oponente.;3;2;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/108.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1861;yii;yii;La cobra tiene su ritmo, su propio Ka. No lo desprecies, o podrías terminar tu miserable vida con mucho dolor: mi veneno es ingrato, joven caballero.;En tu Fase de Vigilia, sólo una vez por turno, puedes pagar 3 Oros para que tu oponente bote 2 cartas. Si lo haces, Yii no puede ser declarada atacante.;3;3;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/113.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1869;moldear la realidad;moldear-la-realidad;Podemos, si queremos, usar nuestro Ka para manejar nuestro mundo. Nada pasa sin él, no es necesario ser un mago para cambiar nuestro mundo.;Elige uno de tus Aliados y nombra un tipo de carta. Por el resto del juego, ese Aliado se considera de ese tipo.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/121.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1878;destruir mercado;destruir-mercado;Los Sirios controlan el área de Canaan. Debemos destrozar su lujuria comercial, si se hacen ricos, se hacen peligrosos.;Tu oponente no puede usar sus cartas de Oro durante su siguiente Fase de Vigilia.;5;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/130.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1886;vengativa;vengativa;Sedienta de sangre, esta esparta bebe del Ka de tu enemigo, dándote su poder. Te transformarás en un fiel siervo de mi diosa cobra.;El portador de Vengativa gana 1 a la fuerza. El portador gana 1 a la fuerza por cada Aliado oponente en juego.;3;;Arma;arma;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/138.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1895;wepwawet;wepwawet;Es feroz y solitario, maldito seas si interrumpes su sagrada misión, maldito serás si pruebas el sabor de sus garras.;Si tienes en juego dos o mas Aliados de raza Eterno, puedes barajar a Wepwawer para buscar un Aliado en tu Cementerio y ponerlo en tu Mano.;4;2;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/147.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1900;khonsu;khonsu;La luna es mi rostro, no olvides buscarme en la noche absoluta. Soy lo único que te separa de los demonios que respiran en tu oído.;Cuando Khonsu es declarado bloqueador, gana 2 a la fuerza.;2;2;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/152.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1904;renenutet;renenutet;Tiene carácter benéfico;;;;;;;;;;;;;;;
1909;montuhopet ll;montuhopet-ll;El poderoso monarca sólo tiene un objetivo: romper con el pasado y crear un futuro para la tierra del Ken. Reventar los cielos con la gloria de su imperio.;Para jugar a Montuhopet ll, debes devolver a tu Mano uno de tus Aliados de raza Faraón.;1;3;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/161.png;;21.0;2024-08-20 08:20:47.997 -0400;2024-08-20 08:20:47.997 -0400
1917;sinuhe el viajero;sinuhe-el-viajero;Soy el paisaje que me rodea, mis tristezas y recuerdos son nada, la vida es mucho más grande que mi existencia.;En respuesta a que Sinuhé el Viajero salga del juego, puedes buscar una carta de Oro en tu Mazo Castillo y ponerla en tu Mano.;2;1;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/169.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1921;astronomo;astronomo;Las personas que están solas en las montañas durante una medianoche clara como ésta casi pueden palpar el movimiento giratorio de la Tierra hacia el este.;Cuando Astrónomo entra en juego,elige uno de los Tótem en tu Línea de Apoyo. Mientras este Tótem y Astrónomo estén en juego, tu oponente juega con su mano descubierta.;4;1;Aliado;aliado;Vasallo;vasallo;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/173.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1926;hechicero errante;hechicero-errante;La verdad no está en una sola parte, he visto hermosas ciudades africanas, lo mismo en el mar muerto y más allá. Babilonia y sus secretos, la mística Siria. Todo guarda algo que enseñarme.;En tu Fase de Vigilia, sólo una vez por turno, puedes ver la carta superior de tu Mazo Castillo.;3;2;Aliado;aliado;Vasallo;vasallo;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/178.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1567;termofilas;termofilas;Unos pocos héroes pueden mucho más que un gran ejército.;Si tienes dos o más Aliados de raza Héroe en juego, ganan 2 a la fuerza hasta el final del turno. ;3;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/20/055.png;;20.0;2024-08-20 08:20:48.015 -0400;2024-08-20 08:20:48.015 -0400
1859;qaa;qaa;¿Qué me traes? Cerveza dorada como horas es lo que me debes traer...¡Cantemos, bailemos, juguemos bajo este amable sol!.;Qaa no puede ser declarado atacante. Qaa puede bloquear a más de un Aliado hasta agotar su fuerza.;2;4;Aliado;aliado;Cortesano;cortesano;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/111.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1863;sokar-wesir;sokar-wesir;Osiris es una deidad fecunda que se manifiesta en la vegetación, y como tal, los egipcios entendían que moría en la estación mas seca y renacía tras la retirada de las aguas de la crecida.;En tu Fase de Vigilia, destruye uno de tus Oros sin Habilidades que esté en tu Reserva para buscar un Aliado de raza Eterno en tu Cementerio y ponerlo en juego sin pagar su coste.;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/115.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1867;hititas;hititas;Misteriosos hombres máquina, señores de extraño poder. Amos del desierto, separarán las arenas en dos, hasta se detenidos y finalmente caer en la noche del olvido.;Cancela un ataque oponente. Puedes buscar una carta de Arma en tu Mazo Castillo y ponerla en juego sin pagar su coste.;4;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/119.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1875;duelo de dezzi ah;duelo-de-dezzi-ah;Quien maneje mejor estas espadas será quien decida el futuro del templo. Quien sea derrotado, no conocerá más que el destierro.;Ambos jugadores pueden descartar una carta de su Mano a la vez. El jugador que descarte la carta con mayor coste, puede desterrar un Aliado en juego.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/127.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1880;producir caos;producir-caos;Bastel, dame tu fuerza, seré una sola con el viento y la tierra, ¡el caos es parte de la naturaleza!.;Tu oponente debe botar 12 cartas de su Mazo Castillo.;10;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/132.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1884;escudo miliciano;escudo-miliciano;Hecho del mejor material disponible, dicen que puede soportar el peso un ejército completo. La guerra es una pesadilla, el escudo es la cadena con la realidad y la esperanza de un mundo de paz.;El portador de Escudo Miliciano gana 3 a la fuerza cuando bloquea. Si tienes dos o más Aliados de raza Faraón en juego, puedes jugar Escudo Miliciano desde tu Cementerio.;3;;Arma;arma;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/136.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1888;tebas;tebas;La ciudad más importante, las calles llamaban la atención de sus habitantes. Pero eran los faraones y los altos sacerdotes quienes realmente respiraban la paz de la ciudad.;Mientras Tebas esté en juego, los aliados de Fuerza 3 o más no puede ser declarados atacantes.;3;;Tótem;totem;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/140.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1893;colosos de menmon;colosos-de-menmon;Si mi alma es poderosa, cómo es posible que mi recuerdo sea pequeño. ¡Nada es más alto que el faraón!;Mientras Colosos de Menmon esté en juego, en respuesta a finalizar un turno, puedes descartar 2 cartas para agrupar tus Oros.;6;;Tótem;totem;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/145.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1898;satis;satis;Las corrientes obedecen sus mandatos, mientras sus buitres custodian a los mortales. La señora del Nilo es adorada y respetada;;;;;;;;;;;;;;;
1902;kek y kauket;kek-y-kauket;La noche original no estaba vacía, tenía ojos. La oscuridad respira, sí, mi pequeño hermano, nosotros somos los únicos que recuerdan esos tiempos primordiales.;Si Kek y Kauket es declarado atacante, en tu próximo turno no puede ser agrupado.;4;4;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/154.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1907;aman;aman;El devorador de los pecados, él es el castigo para aquellos que no han levantado su alma hacia el cielo. Sus dientes destrozarán el alma de los crueles, los traidores y los mentirosos.;En respuesta a que tu oponente descarte cartas de tu Mano, puedes barajar a Amán para robar dos cartas.;3;3;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/159.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1911;salitis el usurpador;salitis-el-usurpador;Herkus entraron por el norte, controlando, bebiendo del imperio. Su dinastía duró casi cien años, permitiendo a los asiáticos apropiarse de muchas riquezas de Egipto.;Cuando Salitis el Usurpador entra en juego, baraja todos tus demás Aliados de raza Faraón. Mientras Salitis esté en juego, los Aliados de raza Faraón y Sacerdote pierden 1 a la fuerza.;2;2;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/163.png;;21.0;2024-08-20 08:20:47.997 -0400;2024-08-20 08:20:47.997 -0400
1915;visir;visir;Algunos hombres nacen con el poder, otros debemos llegar a él, luchar por él.;Cuando Visir entra en juego, puedes barajar uno de tus Aliados de raza Faraón para robar 2 cartas.;2;1;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/167.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1919;kah el protector;kah-el-protector;Jamás permitiré que los sacerdotes tomen el poder. El estado seguirá siendo para el Faraón y sus generales, nunca para dioses infames.;Mientras Kah el Protector esté en juego, no puedes jugar Aliados de raza Sacerdote. En respuesta a que tu oponente juegue un Aliado de raza Sacerdote, puedes pagar el coste de ese Aliado para anularlo.;3;1;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/171.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1924;nathifa;nathifa;La pureza habita en el palacio imperial, será sacerdotisa de Isis, pero antes debe madurar. Aunque todos esperamos que nunca pierda esa risa cristalina y esa visión cálida.;En tu Fase de Vigilia, sólo una vez por turno, puedes pagar 3 Oros para activar la Habilidad de uno de tus Tótem sin pagar su coste.;4;3;Aliado;aliado;Vasallo;vasallo;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/176.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1929;ipi-ha-ishutet;ipi-ha-ishutet;Témeme, soy el demonio de las arenas, soy tu hambre. Soy el sacerdote perdido de Apophis, el único adorador de la serpiente de la destrucción.;En Batalla Mitológica, puedes desterrar a Ipi-Ha-Ishutet para que tus Aliados declarados bloqueadores ganen 2 a la fuerza hasta la Fase Final.;3;2;Aliado;aliado;Vasallo;vasallo;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/181.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1933;asceta del nilo;asceta-del-nilo;Nilo de naturaleza oculta, una oscuridad a la luz del día, que riegas los prados creados por Ra para alimento de todo el ganado;;;;;;;;;;;;;;;
16501;consumir las aguas;consumir_las_aguas;;;;;Talismán;talisman;Real;real;false;;;https://api.myl.cl/static/cards/116/110.png;;116.0;2024-08-20 08:22:08.183 -0400;2024-08-20 08:22:08.183 -0400
1870;misil de montu;misil-de-montu;Un extraño resplandor voló por los aires, todo fue destrucción. Los sobrevivientes sólo reconocieron un nombre antes de desmayarse: Montu.;Si tu oponente tiene en juego dos o más Tótem, debe botar 4 cartas de su Mazo Castillo.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/122.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1874;rechazar la sombra;rechazar-la-sombra;No dejes que caiga sobre ti ese pesar, que la noche no absorba tu vida. La vida debe prevalecer sobre las oscuras voces de Apophis.;Anula una carta que descarte cartas de tu Mano.;1;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/126.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1879;mineros del lapislazuli;mineros-del-lapislazuli;La piedra pura como el cielo nos cuesta la vida, cada vez que un egipcio usa estas joyas, debe recordar que está consumiendo la vida de un Nubio o Beduino, los esclavos no importamos en este mundo sin fe.;Busca una carta de Oro en tu Mazo Castillo y ponla en juego. Roba una carta.;3;;Talismán;talisman;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/131.png;;21.0;2024-08-20 08:20:47.995 -0400;2024-08-20 08:20:47.995 -0400
1883;espada miliciana;espada-miliciana;Soy un soldado en un mundo salvaje. Mi labor es proteger la joya más preciada de este mundo, la tierra del Ken.;El portador de Espada Miliciana gana 3 a la fuerza cuando ataca. Si tienes dos o más Aliados de raza Faraón en juego, puedes jugar Espada Miliciana desde tu Cementerio.;3;;Arma;arma;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/135.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1887;espada nubia;espada-nubia;Un ejército pequeño depende de tres cosas: primero, de que la madre fortuna lo favorezca, segundo, del valor de sus guerreros, por último...Del poder de una buena hoja. Si crees que miento, querido enemigo mío, trae tus legiones contra mí.;En respuesta a la Asignación de Daño destierra Espada Nubia para reducir el daño a cero.;3;;Arma;arma;Cortesano;cortesano;false;;;https://api.myl.cl/static/cards/21/139.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1897;selkis;selkis;La dama escorpión es inmune al veneno, es la bendición del desierto, la salvación de los viajeros perdidos.;Mientras Selkis esté en tu Línea de Defensa, los Aliados en juego no pueden aumentar su fuerza. En su Fase de Vigilia, tu oponente puede pagar 2 Oros para poner a Selkis en tu Línea de Ataque.;2;3;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/149.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1901;hike;hike;Soy la magia, la medicina, cada uno de ustedes, hombres de ciencia y curación, seré su guía contra la ignorancia y la muerte.;En tu Fase de Vigilia, puedes desterrar a Hike para que un Aliado oponente deba ser declarado atacante el próximo turno.;2;1;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/153.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1906;mahu;mahu;Uno de los hijos de Bastet, el más sanguinario y violento de todos, quizás también el menos accesible de todos los dioses.;Si Mahu es declarado atacante, en la Fase Final debe ser Desterrado.;2;3;Aliado;aliado;Vasallo;vasallo;false;Eterno;eterno;https://api.myl.cl/static/cards/21/158.png;;21.0;2024-08-20 08:20:47.996 -0400;2024-08-20 08:20:47.996 -0400
1910;sehetepibre;sehetepibre;Un monarca debe ser solitario, duro, no entregarse a los placeres, a las indulgencias de sus sacerdotes o de sus visires. El acero debe ser parte de tu alma, o tarde o temprano caerá sobre ti.;Si Sehetepibre es declarado atacante, no puedes declarar otros Aliados atacantes. En respuesta a la Asignación de Daño, puedes destruir a Sehetepibre para que tu oponente bote tantas cartas de su Mazo Castillo como fuerza tenga este Aliado.;2;4;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/162.png;;21.0;2024-08-20 08:20:47.997 -0400;2024-08-20 08:20:47.997 -0400
1914;guerreros egipcios;guerreros-egipcios;Somos soldados, no deseamos hacer otra cosa que ésta, dar la vida por nuestra gente, nuestra fe y nuestra patria.;Si Guerreros Egipcios es declarado atacante o bloqueador, sólo una vez por turno, puedes botar la carta superior de tu Mazo Castillo para que gane 2 a la fuerza hasta la Fase Final.;1;1;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/166.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1918;yey;yey;Investigaré el crimen, no dejaré que la muerte del faraón pase sin ser vengada. Mi vida no es importante, la memoria sí.;En tu Fase de Vigilia, sólo una vez por turno, mira la primera carta de tu Mazo Castillo. Si es un Aliado de raza Faraón, puedes pagar 3 Oros para ponerlo en juego sin pagar su coste. Si es de otro tipo, la carta debe ser barajada.;3;2;Aliado;aliado;Vasallo;vasallo;false;Faraón;faraon;https://api.myl.cl/static/cards/21/170.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
1923;femi;femi;¿Y si el amor trascendiera a la muerte? ¿Y si un fantasma habitase el templo de Isis? ¿Y si ese fantasma es la persona que tu llamaste amada?.;En tu Fase de Vigilia, puedes destruir a Femi para que uno de tus Tótem o Arma en juego no pueda ser afectado por Habilidades oponentes hasta la Fase Final.;2;2;Aliado;aliado;Vasallo;vasallo;false;Sacerdote;sacerdote;https://api.myl.cl/static/cards/21/175.png;;21.0;2024-08-20 08:20:47.998 -0400;2024-08-20 08:20:47.998 -0400
